term_id,concept,category,language,term,notes
cowboy_catering_g,Cowboy Catering,local_terms,greek,καουμποϊ κετερινγκ,pastor business phrase
simsberry_g,Simsberry,local_terms,greek,σιμσμπερι,church-location term transliteration
simscorner_g,Simscorner,local_terms,greek,σιμσκορνερ,church-location term transliteration
ukraine_g,Ukraine,modern_places,greek,ουκρανια,
america_g,America,modern_places,greek,αμερικη,
united_states_g,United States,modern_places,greek,Ηνωμένες Πολιτείες,modern Greek phrase
united_states_america_g,United States Of America,modern_places,greek,Ηνωμένες Πολιτείες Αμερικής,modern Greek phrase
usa_abbrev_g,USA,modern_places,greek,ΗΠΑ,Greek acronym
united_nations_g,United Nations,modern_places,greek,Ηνωμένα Έθνη,modern Greek phrase
united_nations_acronym_g,United Nations,modern_places,greek,ΟΗΕ,Greek acronym
europe_g,Europe,modern_places,greek,Ευρώπη,modern Greek form
european_union_g,European Union,modern_places,greek,Ευρωπαϊκή Ένωση,modern Greek phrase
france_g,France,modern_places,greek,Γαλλία,modern Greek form
germany_g,Germany,modern_places,greek,Γερμανία,modern Greek form
turkey_g,Turkey,modern_places,greek,Τουρκία,modern Greek form
russia_g,Russia,modern_places,greek,Ρωσία,modern Greek form
moscow_g,Moscow,modern_places,greek,Μόσχα,modern Greek form
nato_g,NATO,modern_places,greek,ΝΑΤΟ,Greek transliterated acronym
washington_g,Washington,modern_places,greek,Ουάσινγκτον,modern Greek form
confederacy_g,Confederacy,modern_places,greek,Συνομοσπονδία,modern Greek form
alliance_g,Alliance,modern_places,greek,Συμμαχία,broad alliance term
coalition_g,Coalition,modern_places,greek,Συνασπισμός,modern Greek form
syria_g,Syria,modern_places,greek,συρια,
lebanon_g,Lebanon,modern_places,greek,λιβανος,collides with frankincense in LXX
palestine_g,Palestine,modern_places,greek,παλαιστινη,
china_g,China,modern_places,greek,κινα,
hezbollah_g,Hezbollah,modern_names,greek,χεζμπολα,
pope_g,Pope,modern_names,greek,παπας,
vatican_g,Vatican,modern_places,greek,βατικανο,
iran_g,Iran,modern_places,greek,ιραν,modern Greek spelling
persia_g,Persia,modern_places,greek,περσια,historical name
gaza_g,Gaza,modern_places,greek,γαζα,
hamas_g,Hamas,modern_names,greek,χαμας,
israel_g,Israel,modern_places,greek,ισραηλ,biblical people/place name too
david_ben_gurion_h,David Ben-Gurion,israeli_prime_ministers,hebrew,דוד בן גוריון,Israeli Prime Minister screening term
moshe_sharett_h,Moshe Sharett,israeli_prime_ministers,hebrew,משה שרת,Israeli Prime Minister screening term
levi_eshkol_h,Levi Eshkol,israeli_prime_ministers,hebrew,לוי אשכול,Israeli Prime Minister screening term
golda_meir_h,Golda Meir,israeli_prime_ministers,hebrew,גולדה מאיר,Israeli Prime Minister screening term
yitzhak_rabin_pm_h,Yitzhak Rabin,israeli_prime_ministers,hebrew,יצחק רבין,Israeli Prime Minister screening term
menachem_begin_h,Menachem Begin,israeli_prime_ministers,hebrew,מנחם בגין,Israeli Prime Minister screening term
yitzhak_shamir_h,Yitzhak Shamir,israeli_prime_ministers,hebrew,יצחק שמיר,Israeli Prime Minister screening term
shimon_peres_pm_h,Shimon Peres,israeli_prime_ministers,hebrew,שמעון פרס,Israeli Prime Minister screening term
benjamin_netanyahu_pm_h,Benjamin Netanyahu,israeli_prime_ministers,hebrew,בנימין נתניהו,Israeli Prime Minister screening term
ehud_barak_pm_h,Ehud Barak,israeli_prime_ministers,hebrew,אהוד ברק,Israeli Prime Minister screening term
ariel_sharon_pm_h,Ariel Sharon,israeli_prime_ministers,hebrew,אריאל שרון,Israeli Prime Minister screening term
ehud_olmert_pm_h,Ehud Olmert,israeli_prime_ministers,hebrew,אהוד אולמרט,Israeli Prime Minister screening term
naftali_bennett_h,Naftali Bennett,israeli_prime_ministers,hebrew,נפתלי בנט,Israeli Prime Minister screening term
yair_lapid_h,Yair Lapid,israeli_prime_ministers,hebrew,יאיר לפיד,Israeli Prime Minister screening term
david_ben_gurion_g,David Ben-Gurion,israeli_prime_ministers,greek,νταβιντ μπεν γκουριον,Greek transliteration for Israeli Prime Minister screening term
moshe_sharett_g,Moshe Sharett,israeli_prime_ministers,greek,μοσε σαρετ,Greek transliteration for Israeli Prime Minister screening term
levi_eshkol_g,Levi Eshkol,israeli_prime_ministers,greek,λεβι εσκολ,Greek transliteration for Israeli Prime Minister screening term
golda_meir_g,Golda Meir,israeli_prime_ministers,greek,γκολντα μειρ,Greek transliteration for Israeli Prime Minister screening term
yitzhak_rabin_pm_g,Yitzhak Rabin,israeli_prime_ministers,greek,γιτζακ ραμπιν,Greek transliteration for Israeli Prime Minister screening term
menachem_begin_g,Menachem Begin,israeli_prime_ministers,greek,μεναχεμ μπεγκιν,Greek transliteration for Israeli Prime Minister screening term
yitzhak_shamir_g,Yitzhak Shamir,israeli_prime_ministers,greek,γιτζακ σαμιρ,Greek transliteration for Israeli Prime Minister screening term
shimon_peres_pm_g,Shimon Peres,israeli_prime_ministers,greek,σιμον περες,Greek transliteration for Israeli Prime Minister screening term
benjamin_netanyahu_pm_g,Benjamin Netanyahu,israeli_prime_ministers,greek,βενιαμιν νετανιαχου,Greek transliteration for Israeli Prime Minister screening term
ehud_barak_pm_g,Ehud Barak,israeli_prime_ministers,greek,εχουντ μπαρακ,Greek transliteration for Israeli Prime Minister screening term
ariel_sharon_pm_g,Ariel Sharon,israeli_prime_ministers,greek,αριελ σαρον,Greek transliteration for Israeli Prime Minister screening term
ehud_olmert_pm_g,Ehud Olmert,israeli_prime_ministers,greek,εχουντ ολμερτ,Greek transliteration for Israeli Prime Minister screening term
naftali_bennett_g,Naftali Bennett,israeli_prime_ministers,greek,ναφταλι μπενετ,Greek transliteration for Israeli Prime Minister screening term
yair_lapid_g,Yair Lapid,israeli_prime_ministers,greek,γιαϊρ λαπιντ,Greek transliteration for Israeli Prime Minister screening term
5784_jewish_h,Hebrew year 5784,dates,hebrew,תשפד,Jewish-year shorthand; 5000 omitted by convention
5785_jewish_h,Hebrew year 5785,dates,hebrew,תשפה,Jewish-year shorthand; 5000 omitted by convention
5786_jewish_h,Hebrew year 5786,dates,hebrew,תשפו,Jewish-year shorthand; 5000 omitted by convention
5787_jewish_h,Hebrew year 5787,dates,hebrew,תשפז,Jewish-year shorthand; 5000 omitted by convention
2024_compact_h,Gregorian 2024 compact,dates,hebrew,בכד,compact thousands notation; punctuation removed
2025_compact_h,Gregorian 2025 compact,dates,hebrew,בכה,compact thousands notation; punctuation removed
2026_compact_h,Gregorian 2026 compact,dates,hebrew,בכו,compact thousands notation; punctuation removed
2027_compact_h,Gregorian 2027 compact,dates,hebrew,בכז,compact thousands notation; punctuation removed
2024_additive_h,Gregorian 2024 additive,dates,hebrew,תתתתתכד,pure additive gematria value
2025_additive_h,Gregorian 2025 additive,dates,hebrew,תתתתתכה,pure additive gematria value
2026_additive_h,Gregorian 2026 additive,dates,hebrew,תתתתתכו,pure additive gematria value
2027_additive_h,Gregorian 2027 additive,dates,hebrew,תתתתתכז,pure additive gematria value
year_5784_jewish_h,Hebrew year 5784,dates,hebrew,התשפד,with full thousands prefix
year_5786_jewish_h,Hebrew year 5786,dates,hebrew,התשפו,with full thousands prefix
