term_id,concept,category,language,term,notes
gpx_antichrist_g,Antichrist,apocalyptic_figures,greek,αντιχριστος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=antichrist_g; NT term
gpx_false_prophet_g,False Prophet,apocalyptic_figures,greek,ψευδοπροφητης,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=false_prophet_g; NT term
gpx_abomination_g,Abomination,judgment_terms,greek,βδελυγμα,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=abomination_g; Daniel/NT motif
gpx_desolation_g,Desolation,judgment_terms,greek,ερημωσις,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=desolation_g; Daniel/NT motif
gpx_wrath_g,Wrath,judgment_terms,greek,οργη,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=wrath_g; wrath motif
gpx_tribulation_g,Tribulation,judgment_terms,greek,θλιψις,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=tribulation_g; tribulation/distress motif
gpx_famine_g,Famine,judgment_terms,greek,λιμος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=famine_g; judgment motif
gpx_war_g,War,judgment_terms,greek,πολεμος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=war_g; war motif
gpx_sword_g,Sword,judgment_terms,greek,ρομφαια,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=sword_g; judgment motif
gpx_vision_g,Vision,revelation_terms,greek,ορασις,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=vision_g; revelation/prophecy term
gpx_nineveh_g,Nineveh,empires_places,greek,νινευη,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=nineveh_g; biblical capital
gpx_carthage_g,Carthage,empires_places,greek,καρχηδων,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=carthage_g; historical
gpx_macedonia_g,Macedonia,empires_places,greek,μακεδονια,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=macedonia_g; biblical/historical
gpx_antioch_g,Antioch,empires_places,greek,αντιοχεια,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=antioch_g; NT city
gpx_corinth_g,Corinth,empires_places,greek,κορινθος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=corinth_g; NT city
gpx_ephesus_g,Ephesus,empires_places,greek,εφεσος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=ephesus_g; NT city
gpx_canaan_g,Canaan,empires_places,greek,χανααν,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=canaan_g; biblical land
gpx_solomon_g,Solomon,rulers_figures,greek,σολομων,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=solomon_g; biblical king
gpx_ahab_g,Ahab,rulers_figures,greek,αχααβ,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=ahab_g; biblical king
gpx_jezebel_g,Jezebel,rulers_figures,greek,ιεζαβελ,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=jezebel_g; biblical queen
gpx_alexander_g,Alexander The Great,rulers_figures,greek,αλεξανδρος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=alexander_g; historical
gpx_antiochus_g,Antiochus Epiphanes,rulers_figures,greek,αντιοχος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=antiochus_g; Daniel antagonist
gpx_nero_g,Nero,rulers_figures,greek,νερων,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=nero_g; NT era emperor
gpx_herod_g,Herod,rulers_figures,greek,ηρωδης,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=herod_g; NT king
gpx_lion_g,Lion,apocalyptic_symbols,greek,λεων,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=lion_g; Daniel beast
gpx_bear_g,Bear,apocalyptic_symbols,greek,αρκτος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=bear_g; Daniel beast
gpx_leopard_g,Leopard,apocalyptic_symbols,greek,παρδαλις,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=leopard_g; Daniel beast
gpx_scroll_g,Scroll,apocalyptic_symbols,greek,βιβλιον,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=scroll_g; Revelation scroll
gpx_throne_g,Throne,apocalyptic_symbols,greek,θρονος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=throne_g; Revelation throne
gpx_beast_number_words_g,666,apocalyptic_symbols,greek,εξακοσιοι εξηκοντα εξ,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=beast_number_words_g; number of the beast
gpx_sealed_servants_words_g,144000,apocalyptic_symbols,greek,εκατον τεσσαρακοντα τεσσαρες χιλιαδες,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=sealed_servants_words_g; sealed servants
gpx_plague_g,Plague,judgment_terms,greek,πληγη,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=plague_g; judgment motif
gpx_earthquake_g,Earthquake,judgment_terms,greek,σεισμος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=earthquake_g; judgment motif
gpx_hail_g,Hail,judgment_terms,greek,χαλαζα,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=hail_g; judgment motif
gpx_angel_g,Angel,revelation_terms,greek,αγγελος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=angel_g; angel motif
gpx_mystery_g,Mystery,revelation_terms,greek,μυστηριον,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=mystery_g; mystery motif
gpx_testimony_g,Testimony,revelation_terms,greek,μαρτυρια,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=testimony_g; testimony motif
gpx_overcome_g,Overcome,revelation_terms,greek,νικαω,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=overcome_g; overcome motif
gpx_thessalonica_g,Thessalonica,empires_places,greek,θεσσαλονικη,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=thessalonica_g; NT city
gpx_philippi_g,Philippi,empires_places,greek,φιλιπποι,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=philippi_g; NT city
gpx_colossae_g,Colossae,empires_places,greek,κολοσσαι,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=colossae_g; NT city
gpx_galatia_g,Galatia,empires_places,greek,γαλατια,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=galatia_g; NT region
gpx_gilead_g,Gilead,empires_places,greek,γαλααδ,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=gilead_g; biblical region
gpx_bashan_g,Bashan,empires_places,greek,βασαν,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=bashan_g; biblical region
gpx_hezekiah_g,Hezekiah,rulers_figures,greek,εζεκιας,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=hezekiah_g; Judah king
gpx_josiah_g,Josiah,rulers_figures,greek,ιωσιας,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=josiah_g; Judah king
gpx_belshazzar_g,Belshazzar,rulers_figures,greek,βαλτασαρ,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=belshazzar_g; Babylon king
gpx_artaxerxes_g,Artaxerxes,rulers_figures,greek,αρταξερξης,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=artaxerxes_g; Persian king
gpx_elisha_g,Elisha,rulers_figures,greek,ελισσαιος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=elisha_g; prophet
gpx_isaiah_g,Isaiah,rulers_figures,greek,ησαιας,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=isaiah_g; prophet
gpx_jeremiah_g,Jeremiah,rulers_figures,greek,ιερεμιας,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=jeremiah_g; prophet
gpx_ezekiel_g,Ezekiel,rulers_figures,greek,ιεζεκιηλ,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=ezekiel_g; prophet
gpx_daniel_g,Daniel,rulers_figures,greek,δανιηλ,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=daniel_g; prophet
gpx_john_baptist_g,John The Baptist,rulers_figures,greek,ιωαννης ο βαπτιστης,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=john_baptist_g; NT figure
gpx_lampstand_g,Lampstand,apocalyptic_symbols,greek,λυχνια,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=lampstand_g; Revelation motif
gpx_star_g,Star,apocalyptic_symbols,greek,αστηρ,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=star_g; Revelation motif
gpx_key_g,Key,apocalyptic_symbols,greek,κλεις,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=key_g; Revelation motif
gpx_pit_g,Pit,apocalyptic_symbols,greek,φρεαρ,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=pit_g; Revelation motif
gpx_abyss_g,Abyss,apocalyptic_symbols,greek,αβυσσος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=abyss_g; Revelation motif
gpx_locust_g,Locust,apocalyptic_symbols,greek,ακρις,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=locust_g; Revelation plague
gpx_scorpion_g,Scorpion,apocalyptic_symbols,greek,σκορπιος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=scorpion_g; Revelation plague
gpx_heads_g,Heads,apocalyptic_symbols,greek,κεφαλαι,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=heads_g; beast heads
gpx_locusts_plague_g,Locusts,judgment_terms,greek,ακριδες,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=locusts_plague_g; judgment motif
gpx_smoke_g,Smoke,judgment_terms,greek,καπνος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=smoke_g; judgment motif
gpx_torment_g,Torment,judgment_terms,greek,βασανισμος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=torment_g; judgment motif
gpx_mystery_babylon_g,Mystery Babylon,revelation_terms,greek,μυστηριον βαβυλων,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=mystery_babylon_g; Revelation city
gpx_bride_g,Bride,revelation_terms,greek,νυμφη,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=bride_g; Revelation bride
gpx_harvest_g,Harvest,revelation_terms,greek,θερισμος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=harvest_g; Revelation harvest
gpx_winepress_g,Winepress,revelation_terms,greek,ληνος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=winepress_g; Revelation winepress
gpx_armageddon_g,Armageddon,revelation_terms,greek,αρμαγεδων,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=armageddon_g; final battle
gpx_haran_g,Haran,empires_places,greek,χαραν,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=haran_g; biblical city
gpx_sodom_g,Sodom,empires_places,greek,σοδομα,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=sodom_g; biblical city
gpx_gomorrah_g,Gomorrah,empires_places,greek,γομορρα,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=gomorrah_g; biblical city
gpx_athens_g,Athens,empires_places,greek,αθηναι,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=athens_g; NT city
gpx_berea_g,Berea,empires_places,greek,βεροια,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=berea_g; NT city
gpx_alexandria_g,Alexandria,empires_places,greek,αλεξανδρεια,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=alexandria_g; historical
gpx_manasseh_g,Manasseh,rulers_figures,greek,μανασσης,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=manasseh_g; Judah king
gpx_zedekiah_g,Zedekiah,rulers_figures,greek,σεδεκιας,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=zedekiah_g; last Judah king
gpx_jehoiakim_g,Jehoiakim,rulers_figures,greek,ιωακιμ,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=jehoiakim_g; Judah king
gpx_barnabas_g,Barnabas,rulers_figures,greek,βαρναβας,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=barnabas_g; apostle companion
gpx_timothy_g,Timothy,rulers_figures,greek,τιμοθεος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=timothy_g; NT leader
gpx_titus_g,Titus,rulers_figures,greek,τιτος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=titus_g; NT leader
gpx_philemon_g,Philemon,rulers_figures,greek,φιλημων,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=philemon_g; NT figure
gpx_wings_g,Wings,apocalyptic_symbols,greek,πτερυγες,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=wings_g; beast/dragon wings
gpx_eyes_g,Eyes,apocalyptic_symbols,greek,οφθαλμοι,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=eyes_g; many eyes motif
gpx_teeth_g,Teeth,apocalyptic_symbols,greek,οδοντες,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=teeth_g; iron teeth
gpx_iron_teeth_g,Iron Teeth,apocalyptic_symbols,greek,οδοντες σιδηροι,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=iron_teeth_g; Daniel beast
gpx_seven_churches_g,Seven Churches,apocalyptic_symbols,greek,επτα εκκλησιαι,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=seven_churches_g; Revelation
gpx_seven_spirits_g,Seven Spirits,apocalyptic_symbols,greek,επτα πνευματα,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=seven_spirits_g; Revelation
gpx_seven_seals_g,Seven Seals,apocalyptic_symbols,greek,επτα σφραγιδες,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=seven_seals_g; Revelation
gpx_seven_trumpets_g,Seven Trumpets,apocalyptic_symbols,greek,επτα σαλπιγγες,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=seven_trumpets_g; Revelation
gpx_seven_bowls_g,Seven Bowls,apocalyptic_symbols,greek,επτα φιαλαι,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=seven_bowls_g; Revelation
gpx_mark_of_beast_g,Mark Of The Beast,apocalyptic_symbols,greek,χαραγμα του θηριου,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=mark_of_beast_g; Revelation
gpx_boils_g,Boils,judgment_terms,greek,ελκη,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=boils_g; plague
gpx_rivers_blood_g,Rivers To Blood,judgment_terms,greek,ποταμοι αιματος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=rivers_blood_g; plague
gpx_hail_fire_g,Hail And Fire,judgment_terms,greek,χαλαζα και πυρ,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=hail_fire_g; plague
gpx_scorpion_plague_g,Scorpion Plague,judgment_terms,greek,σκορπιοι,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=scorpion_plague_g; plague
gpx_bridegroom_g,Bridegroom,revelation_terms,greek,νυμφιος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=bridegroom_g; Revelation
gpx_lamp_g,Lamp,revelation_terms,greek,λυχνος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=lamp_g; Revelation
gpx_oil_g,Oil,revelation_terms,greek,ελαιον,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=oil_g; Revelation
gpx_harvest_earth_g,Harvest Of The Earth,revelation_terms,greek,θερισμος της γης,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=harvest_earth_g; Revelation
gpx_wine_of_wrath_g,Wine Of Wrath,revelation_terms,greek,οινος του θυμου,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=wine_of_wrath_g; Revelation
gpx_lake_of_fire_g,Lake Of Fire,revelation_terms,greek,λιμνη του πυρος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=lake_of_fire_g; Revelation
gpx_second_death_g,Second Death,revelation_terms,greek,δευτερος θανατος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=second_death_g; Revelation
gpx_new_jerusalem_g,New Jerusalem,revelation_terms,greek,καινη ιερουσαλημ,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=new_jerusalem_g; Revelation
gpx_tree_of_life_g,Tree Of Life,revelation_terms,greek,ξυλον της ζωης,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=tree_of_life_g; Revelation
gpx_alpha_omega_g,Alpha And Omega,revelation_terms,greek,αλφα και ωμεγα,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=alpha_omega_g; Jesus title
gpx_i_am_g,I Am,revelation_terms,greek,εγω ειμι,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=i_am_g; Jesus claim
gpx_frogs_plague_g,Frogs Plague,judgment_terms,greek,βατραχος,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=frogs_plague_g; Exodus 8
