term_id,concept,category,language,term,notes
lamb_of_god_h,Lamb Of God,jesus_messianic_phrases,hebrew,כבש האלוהים,
revenge_to_messiah_h,Revenge To Messiah,jesus_messianic_phrases,hebrew,נקמה למשיח,
yeshua_savior_h,Jesus Savior,jesus_messianic_phrases,hebrew,ישוע מושיע,
nails_h,Nails,jesus_messianic_terms,hebrew,מסמרים,
crucifixion_h,Crucifixion,jesus_messianic_terms,hebrew,צליבה,
cross_h,Cross,jesus_messianic_terms,hebrew,צלב,
thorns_h,Thorns,jesus_messianic_terms,hebrew,קוצים,
tomb_h,Tomb,jesus_messianic_terms,hebrew,קבר,
empty_tomb_h,Empty Tomb,jesus_messianic_terms,hebrew,קבר ריק,
rose_h,Rose Resurrected,jesus_messianic_terms,hebrew,קם,
pierced_h,Pierced,jesus_messianic_terms,hebrew,נוקב,
beaten_h,Beaten,jesus_messianic_terms,hebrew,הוכה,
worthy_h,Worthy,jesus_messianic_terms,hebrew,ראוי,
redemption_h,Redemption,prophetic_theological,hebrew,גאולה,
salvation_h,Salvation,prophetic_theological,hebrew,ישועה,
resurrection_dead_h,Resurrection Of Dead,prophetic_theological,hebrew,תחיית המתים,
coming_messiah_h,Coming Of Messiah,prophetic_theological,hebrew,ביאת המשיח,
judgment_day_h,Judgment Day,prophetic_theological,hebrew,יום הדין,
savior_h,Savior,prophetic_theological,hebrew,מושיע,
final_days_h,Final Days,prophetic_theological,hebrew,ימים אחרונים,
end_of_days_h,End Of Days,prophetic_theological,hebrew,סוף הימים,
sealed_book_h,Sealed Book,prophetic_theological,hebrew,ספר חתום,
sealed_book_with_article_h,Sealed Book,prophetic_theological,hebrew,הספר החתום,
nuclear_war_h,Nuclear War,prophetic_theological,hebrew,מלחמה גרעינית,
light_darkness_h,Light And Darkness,prophetic_theological,hebrew,אור וחושך,
truth_faith_h,Truth And Faith,prophetic_theological,hebrew,אמת ואמונה,
chanukah_h,Chanukah,bonus_related,hebrew,חנוכה,
hasmonean_h,Hasmonean,bonus_related,hebrew,חשמונאי,
trees_h,Trees,bonus_related,hebrew,עצים,
oak_h,Oak,tree_names,hebrew,אלון,
cedar_h,Cedar,tree_names,hebrew,ארז,
palm_h,Palm,tree_names,hebrew,תמר,
olive_h,Olive,tree_names,hebrew,זית,
fig_h,Fig,tree_names,hebrew,תאנה,
pomegranate_h,Pomegranate,tree_names,hebrew,רמון,
acacia_h,Acacia,tree_names,hebrew,שיטה,
cypress_h,Cypress,tree_names,hebrew,ברוש,
president_h,President,bonus_related,hebrew,נשיא,
king_h,King,bonus_related,hebrew,מלך,
prophet_h,Prophet,bonus_related,hebrew,נביא,
david_h,David,bonus_related,hebrew,דוד,
moses_h,Moses,bonus_related,hebrew,משה,
nuclear_h,Nuclear,bonus_related,hebrew,גרעיני,
revenge_h,Revenge,bonus_related,hebrew,נקמה,
love_h,Love,bonus_related,hebrew,אהבה,
peace_h,Peace,bonus_related,hebrew,שלום,
light_h,Light,bonus_related,hebrew,אור,
truth_h,Truth,bonus_related,hebrew,אמת,
wisdom_h,Wisdom,bonus_related,hebrew,חוכמה,
prophecy_h,Prophecy,bonus_related,hebrew,נבואה,
genius_h,Genius,bonus_related,hebrew,גאון,
sept_11_text_h,September 11,date_text,hebrew,י״א בספטמבר,textual Hebrew date form
sept_11_text_rev_h,September 11,date_text,hebrew,ספטמבר י״א,textual Hebrew date form reversed
sept_11_numeric_raw_h,September 11,date_text,hebrew,11 בספטמבר,digits are removed by normalization
sept_11_numeric_rev_raw_h,September 11,date_text,hebrew,ספטמבר 11,digits are removed by normalization
sept_11_short_raw_h,September 11,date_text,hebrew,11.9,digits are removed by normalization and this will likely skip
year_1939_compact_h,Gregorian 1939,date_encodings,hebrew,אתתקלט,compact thousands notation
year_1939_additive_h,Gregorian 1939,date_encodings,hebrew,תתתתשלט,pure additive gematria value
year_1940_compact_h,Gregorian 1940,date_encodings,hebrew,אתתקמ,compact thousands notation
year_1940_additive_h,Gregorian 1940,date_encodings,hebrew,תתתתשמ,pure additive gematria value
year_1941_compact_h,Gregorian 1941,date_encodings,hebrew,אתתקמא,compact thousands notation
year_1941_additive_h,Gregorian 1941,date_encodings,hebrew,תתתתשמא,pure additive gematria value
year_1942_compact_h,Gregorian 1942,date_encodings,hebrew,אתתקמב,compact thousands notation
year_1942_additive_h,Gregorian 1942,date_encodings,hebrew,תתתתשמב,pure additive gematria value
year_1943_compact_h,Gregorian 1943,date_encodings,hebrew,אתתקמג,compact thousands notation
year_1943_additive_h,Gregorian 1943,date_encodings,hebrew,תתתתשמג,pure additive gematria value
year_1944_compact_h,Gregorian 1944,date_encodings,hebrew,אתתקמד,compact thousands notation
year_1944_additive_h,Gregorian 1944,date_encodings,hebrew,תתתתשמד,pure additive gematria value
year_1945_compact_h,Gregorian 1945,date_encodings,hebrew,אתתקמה,compact thousands notation
year_1945_additive_h,Gregorian 1945,date_encodings,hebrew,תתתתשמה,pure additive gematria value
year_1948_compact_h,Gregorian 1948,date_encodings,hebrew,אתתקמח,compact thousands notation
year_1948_additive_h,Gregorian 1948,date_encodings,hebrew,תתתתשמח,pure additive gematria value
year_1967_compact_h,Gregorian 1967,date_encodings,hebrew,אתתקסז,compact thousands notation
year_1967_additive_h,Gregorian 1967,date_encodings,hebrew,תתתתשסז,pure additive gematria value
year_1973_compact_h,Gregorian 1973,date_encodings,hebrew,אתתקעג,compact thousands notation
year_1973_additive_h,Gregorian 1973,date_encodings,hebrew,תתתתשעג,pure additive gematria value
year_1982_compact_h,Gregorian 1982,date_encodings,hebrew,אתתקפב,compact thousands notation
year_1982_additive_h,Gregorian 1982,date_encodings,hebrew,תתתתשפב,pure additive gematria value
year_2001_compact_h,Gregorian 2001,date_encodings,hebrew,בא,compact thousands notation and likely skipped by default length
year_2001_additive_h,Gregorian 2001,date_encodings,hebrew,תתתתתא,pure additive gematria value
