term_id,concept,category,language,term,notes
cc_jonah_h,Jonah,cc_isaiah53_table,hebrew,יונה,Isaiah 53 table term
cc_hallelujah_h,Hallelujah,cc_numerics_macrocodes,hebrew,הללויה,sevenfold count table
cc_hallelujah_g,Hallelujah,cc_numerics_macrocodes,greek,αλληλουια,sevenfold count table
cc_hallelujah_e,Hallelujah,cc_numerics_macrocodes,english,hallelujah,sevenfold count table
cc_hosanna_h,Hosanna,cc_numerics_macrocodes,hebrew,הושענא,sevenfold count table
cc_hosanna_g,Hosanna,cc_numerics_macrocodes,greek,ωσαννα,sevenfold count table
cc_hosanna_e,Hosanna,cc_numerics_macrocodes,english,hosanna,sevenfold count table
cc_shepherd_h,Shepherd,cc_numerics_macrocodes,hebrew,רעה,sevenfold count table
cc_shepherd_g,Shepherd,cc_numerics_macrocodes,greek,ποιμην,sevenfold count table
cc_shepherd_e,Shepherd,cc_numerics_macrocodes,english,shepherd,sevenfold count table
cc_jehovah_sabaoth_h,Jehovah Sabaoth,cc_numerics_macrocodes,hebrew,יהוה צבאות,sevenfold count table
cc_jehovah_sabaoth_g,Jehovah Sabaoth,cc_numerics_macrocodes,greek,κυριος σαβαωθ,sevenfold count table
cc_jehovah_sabaoth_e,Jehovah Sabaoth,cc_numerics_macrocodes,english,jehovah sabaoth,sevenfold count table
cc_corban_h,Corban,cc_numerics_macrocodes,hebrew,קרבן,sevenfold count table
cc_corban_g,Corban,cc_numerics_macrocodes,greek,κορβαν,sevenfold count table
cc_corban_e,Corban,cc_numerics_macrocodes,english,corban,sevenfold count table
cc_milk_h,Milk,cc_numerics_macrocodes,hebrew,חלב,sevenfold count table
cc_milk_g,Milk,cc_numerics_macrocodes,greek,γαλα,sevenfold count table
cc_milk_e,Milk,cc_numerics_macrocodes,english,milk,sevenfold count table
cc_isaac_h,Isaac,cc_numerics_macrocodes,hebrew,יצחק,sevenfold count table
cc_isaac_g,Isaac,cc_numerics_macrocodes,greek,ισαακ,sevenfold count table
cc_isaac_e,Isaac,cc_numerics_macrocodes,english,isaac,sevenfold count table
cc_aaron_h,Aaron,cc_numerics_macrocodes,hebrew,אהרן,sevenfold count table
cc_aaron_g,Aaron,cc_numerics_macrocodes,greek,ααρων,sevenfold count table
cc_aaron_e,Aaron,cc_numerics_macrocodes,english,aaron,sevenfold count table
cc_abaddon_h,Abaddon,cc_numerics_macrocodes,hebrew,אבדון,sevenfold count table
cc_abaddon_g,Abaddon,cc_numerics_macrocodes,greek,αβαδδων,sevenfold count table
cc_abaddon_e,Abaddon,cc_numerics_macrocodes,english,abaddon,sevenfold count table
cc_melchizedek_h,Melchizedek,cc_numerics_macrocodes,hebrew,מלכי צדק,sevenfold count table
cc_melchizedek_g,Melchizedek,cc_numerics_macrocodes,greek,μελχισεδεκ,sevenfold count table
cc_melchizedek_e,Melchizedek,cc_numerics_macrocodes,english,melchizedek,sevenfold count table
