term_id,concept,category,language,term,notes
user_uzziah_h,Uzziah,christ_genealogy,hebrew,עזיה,user requested 2026-05-21 before result-producing prospective run
user_jotham_h,Jotham,christ_genealogy,hebrew,יותם,user requested 2026-05-21 before result-producing prospective run
user_ahaz_h,Ahaz,christ_genealogy,hebrew,אחז,user requested 2026-05-21 before result-producing prospective run
user_hezekiah_h,Hezekiah,christ_genealogy,hebrew,חזקיה,user requested 2026-05-21 before result-producing prospective run
user_manasseh_h,Manasseh,christ_genealogy,hebrew,מנשה,user requested 2026-05-21 before result-producing prospective run
user_amos_h,Amos/Amon,christ_genealogy,hebrew,אמון,user requested 2026-05-21 before result-producing prospective run
user_josiah_h,Josiah,christ_genealogy,hebrew,יאשיה,user requested 2026-05-21 before result-producing prospective run
user_jeconiah_h,Jeconiah,christ_genealogy,hebrew,יכניה,user requested 2026-05-21 before result-producing prospective run
user_shealtiel_h,Shealtiel,christ_genealogy,hebrew,שאלתיאל,user requested 2026-05-21 before result-producing prospective run
user_zerubbabel_h,Zerubbabel,christ_genealogy,hebrew,זרובבל,user requested 2026-05-21 before result-producing prospective run
user_eliakim_h,Eliakim,christ_genealogy,hebrew,אליקים,user requested 2026-05-21 before result-producing prospective run
user_eleazar_h,Eleazar/Lazarus,christ_genealogy,hebrew,אלעזר,user requested 2026-05-21 before result-producing prospective run
user_matthan_h,Matthan,christ_genealogy,hebrew,מתן,user requested 2026-05-21 before result-producing prospective run
user_john_h,John,gospel_people,hebrew,יוחנן,user requested 2026-05-21 before result-producing prospective run
user_zachariah_h,Zachariah,gospel_people,hebrew,זכריה,user requested 2026-05-21 before result-producing prospective run
user_simeon_h,Simeon,gospel_people,hebrew,שמעון,user requested 2026-05-21 before result-producing prospective run
user_nicodemus_h,Nicodemus,gospel_people,hebrew,נקדימון,user requested 2026-05-21 before result-producing prospective run
user_caiaphas_h,Caiaphas,gospel_people,hebrew,קיפא,user requested 2026-05-21 before result-producing prospective run
user_annas_h,Annas,gospel_people,hebrew,חנן,user requested 2026-05-21 before result-producing prospective run
user_herod_h,Herod,gospel_people,hebrew,הורדוס,user requested 2026-05-21 before result-producing prospective run
user_pilate_h,Pilate,gospel_people,hebrew,פילטוס,user requested 2026-05-21 before result-producing prospective run
user_barabbas_h,Barabbas,gospel_people,hebrew,בר אבא,user requested 2026-05-21 before result-producing prospective run
user_simon_cyrene_h,Simon of Cyrene,gospel_people,hebrew,שמעון הקירני,user requested 2026-05-21 before result-producing prospective run
user_cleopas_h,Cleopas,gospel_people,hebrew,קלופס,user requested 2026-05-21 before result-producing prospective run
user_zacchaeus_h,Zacchaeus,gospel_people,hebrew,זכי,user requested 2026-05-21 before result-producing prospective run
user_simon_peter_h,Simon Peter,disciples,hebrew,שמעון פטרוס,user requested 2026-05-21 before result-producing prospective run
user_andrew_h,Andrew,disciples,hebrew,אנדרי,user requested 2026-05-21 before result-producing prospective run
user_philip_h,Philip,disciples,hebrew,פיליפוס,user requested 2026-05-21 before result-producing prospective run
user_bartholomew_h,Bartholomew,disciples,hebrew,ברתולמי,user requested 2026-05-21 before result-producing prospective run
user_thomas_h,Thomas,disciples,hebrew,תומא,user requested 2026-05-21 before result-producing prospective run
user_matthew_h,Matthew,disciples,hebrew,מתתיה,user requested 2026-05-21 before result-producing prospective run
user_thaddaeus_h,Thaddaeus,disciples,hebrew,תדי,user requested 2026-05-21 before result-producing prospective run
user_judas_iscariot_h,Judas Iscariot,disciples,hebrew,יהודה איש קריות,user requested 2026-05-21 before result-producing prospective run
