term_id,concept,category,language,term,notes
user_amos_g,Amos/Amon,christ_genealogy,greek,Ἀμώς,user requested 2026-05-21 before result-producing prospective run
user_josiah_g,Josiah,christ_genealogy,greek,Ἰωσίας,user requested 2026-05-21 before result-producing prospective run
user_jeconiah_g,Jeconiah,christ_genealogy,greek,Ἰεχονίας,user requested 2026-05-21 before result-producing prospective run
user_shealtiel_g,Shealtiel,christ_genealogy,greek,Σαλαθιήλ,user requested 2026-05-21 before result-producing prospective run
user_zerubbabel_g,Zerubbabel,christ_genealogy,greek,Ζοροβάβελ,user requested 2026-05-21 before result-producing prospective run
user_abiud_g,Abiud,christ_genealogy,greek,Ἀβιούδ,user requested 2026-05-21 before result-producing prospective run
user_eliakim_genealogy_g,Eliakim,christ_genealogy,greek,Ἐλιακείμ,user requested 2026-05-21 before result-producing prospective run
user_azor_g,Azor,christ_genealogy,greek,Ἀζώρ,user requested 2026-05-21 before result-producing prospective run
user_zadok_g,Zadok,christ_genealogy,greek,Σαδώκ,user requested 2026-05-21 before result-producing prospective run
user_achim_g,Achim,christ_genealogy,greek,Ἀχείμ,user requested 2026-05-21 before result-producing prospective run
user_eliud_g,Eliud,christ_genealogy,greek,Ἐλιούδ,user requested 2026-05-21 before result-producing prospective run
user_eleazar_g,Eleazar,christ_genealogy,greek,Ἐλεάζαρ,user requested 2026-05-21 before result-producing prospective run
user_matthan_g,Matthan,christ_genealogy,greek,Ματθάν,user requested 2026-05-21 before result-producing prospective run
user_heli_g,Heli,christ_genealogy,greek,Ἡλί,user requested 2026-05-21 before result-producing prospective run
user_matthat_g,Matthat,christ_genealogy,greek,Ματθάτ,user requested 2026-05-21 before result-producing prospective run
user_levi_genealogy_g,Levi,christ_genealogy,greek,Λευί,user requested 2026-05-21 before result-producing prospective run
user_melchi_g,Melchi,christ_genealogy,greek,Μελχί,user requested 2026-05-21 before result-producing prospective run
user_jannai_g,Jannai,christ_genealogy,greek,Ἰανναί,user requested 2026-05-21 before result-producing prospective run
user_zachariah_g,Zachariah,gospel_people,greek,Ζαχαρίας,user requested 2026-05-21 before result-producing prospective run
user_john_baptist_g,John the Baptist / John son of Zebedee,gospel_people,greek,Ἰωάννης,user requested 2026-05-21 before result-producing prospective run
user_simeon_g,Simeon,gospel_people,greek,Συμεών,user requested 2026-05-21 before result-producing prospective run
user_lazarus_g,Lazarus,gospel_people,greek,Λάζαρος,user requested 2026-05-21 before result-producing prospective run
user_nicodemus_g,Nicodemus,gospel_people,greek,Νικόδημος,user requested 2026-05-21 before result-producing prospective run
user_caiaphas_g,Caiaphas,gospel_people,greek,Καϊάφας,user requested 2026-05-21 before result-producing prospective run
user_annas_g,Annas,gospel_people,greek,Ἅννας,user requested 2026-05-21 before result-producing prospective run
user_herod_g,Herod,gospel_people,greek,Ἡρῴδης,user requested 2026-05-21 before result-producing prospective run
user_pilate_g,Pilate,gospel_people,greek,Πιλᾶτος,user requested 2026-05-21 before result-producing prospective run
user_barabbas_g,Barabbas,gospel_people,greek,Βαραββᾶς,user requested 2026-05-21 before result-producing prospective run
user_simon_cyrene_g,Simon of Cyrene,gospel_people,greek,Σίμων Κυρηναῖος,user requested 2026-05-21 before result-producing prospective run
user_cleopas_g,Cleopas,gospel_people,greek,Κλεοπᾶς,user requested 2026-05-21 before result-producing prospective run
user_bartimaeus_g,Bartimaeus,gospel_people,greek,Βαρτιμαῖος,user requested 2026-05-21 before result-producing prospective run
user_zacchaeus_g,Zacchaeus,gospel_people,greek,Ζακχαῖος,user requested 2026-05-21 before result-producing prospective run
user_simon_peter_g,Simon Peter,disciples,greek,Σίμων Πέτρος,user requested 2026-05-21 before result-producing prospective run
user_andrew_g,Andrew,disciples,greek,Ἀνδρέας,user requested 2026-05-21 before result-producing prospective run
user_james_zebedee_g,James son of Zebedee,disciples,greek,Ἰάκωβος,user requested 2026-05-21 before result-producing prospective run
user_philip_g,Philip,disciples,greek,Φίλιππος,user requested 2026-05-21 before result-producing prospective run
user_bartholomew_g,Bartholomew,disciples,greek,Βαρθολομαῖος,user requested 2026-05-21 before result-producing prospective run
user_thomas_g,Thomas,disciples,greek,Θωμᾶς,user requested 2026-05-21 before result-producing prospective run
user_matthew_g,Matthew,disciples,greek,Ματθαῖος,user requested 2026-05-21 before result-producing prospective run
user_thaddaeus_g,Thaddaeus,disciples,greek,Θαδδαῖος,user requested 2026-05-21 before result-producing prospective run
user_simon_zealot_g,Simon the Zealot,disciples,greek,Σίμων,user requested 2026-05-21 before result-producing prospective run
user_judas_iscariot_g,Judas Iscariot,disciples,greek,Ἰούδας Ἰσκαριώτης,user requested 2026-05-21 before result-producing prospective run
user_greek_term_001_g,θεός,user_supplied_greek_terms,greek,θεός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_002_g,κύριος,user_supplied_greek_terms,greek,κύριος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_004_g,χριστός,user_supplied_greek_terms,greek,χριστός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_005_g,πνεῦμα,user_supplied_greek_terms,greek,πνεῦμα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_006_g,ψυχή,user_supplied_greek_terms,greek,ψυχή,user requested 2026-05-21 before result-producing prospective run
user_greek_term_007_g,ζωή,user_supplied_greek_terms,greek,ζωή,user requested 2026-05-21 before result-producing prospective run
user_greek_term_008_g,λόγος,user_supplied_greek_terms,greek,λόγος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_009_g,εὐαγγέλιον,user_supplied_greek_terms,greek,εὐαγγέλιον,user requested 2026-05-21 before result-producing prospective run
user_greek_term_010_g,ἀγάπη,user_supplied_greek_terms,greek,ἀγάπη,user requested 2026-05-21 before result-producing prospective run
user_greek_term_011_g,πίστις,user_supplied_greek_terms,greek,πίστις,user requested 2026-05-21 before result-producing prospective run
user_greek_term_012_g,δικαιοσύνη,user_supplied_greek_terms,greek,δικαιοσύνη,user requested 2026-05-21 before result-producing prospective run
user_greek_term_013_g,νόμος,user_supplied_greek_terms,greek,νόμος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_014_g,χάρις,user_supplied_greek_terms,greek,χάρις,user requested 2026-05-21 before result-producing prospective run
user_greek_term_015_g,ἁμαρτία,user_supplied_greek_terms,greek,ἁμαρτία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_016_g,μετάνοια,user_supplied_greek_terms,greek,μετάνοια,user requested 2026-05-21 before result-producing prospective run
user_greek_term_017_g,ἀνάστασις,user_supplied_greek_terms,greek,ἀνάστασις,user requested 2026-05-21 before result-producing prospective run
user_greek_term_018_g,ἐκκλησία,user_supplied_greek_terms,greek,ἐκκλησία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_019_g,διαθήκη,user_supplied_greek_terms,greek,διαθήκη,user requested 2026-05-21 before result-producing prospective run
user_greek_term_020_g,σοφία,user_supplied_greek_terms,greek,σοφία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_021_g,δόξα,user_supplied_greek_terms,greek,δόξα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_022_g,ἄγγελος,user_supplied_greek_terms,greek,ἄγγελος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_023_g,ἀλήθεια,user_supplied_greek_terms,greek,ἀλήθεια,user requested 2026-05-21 before result-producing prospective run
user_greek_term_024_g,εἰρήνη,user_supplied_greek_terms,greek,εἰρήνη,user requested 2026-05-21 before result-producing prospective run
user_greek_term_025_g,ἐλπίς,user_supplied_greek_terms,greek,ἐλπίς,user requested 2026-05-21 before result-producing prospective run
user_greek_term_026_g,φῶς,user_supplied_greek_terms,greek,φῶς,user requested 2026-05-21 before result-producing prospective run
user_greek_term_027_g,σκότος,user_supplied_greek_terms,greek,σκότος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_028_g,σωτηρία,user_supplied_greek_terms,greek,σωτηρία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_029_g,σάρξ,user_supplied_greek_terms,greek,σάρξ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_030_g,ἔλεος,user_supplied_greek_terms,greek,ἔλεος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_031_g,αἷμα,user_supplied_greek_terms,greek,αἷμα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_032_g,βασιλεία,user_supplied_greek_terms,greek,βασιλεία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_033_g,βασιλεύς,user_supplied_greek_terms,greek,βασιλεύς,user requested 2026-05-21 before result-producing prospective run
user_greek_term_034_g,ἱερεύς,user_supplied_greek_terms,greek,ἱερεύς,user requested 2026-05-21 before result-producing prospective run
user_greek_term_035_g,ναός,user_supplied_greek_terms,greek,ναός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_036_g,θυσιαστήριον,user_supplied_greek_terms,greek,θυσιαστήριον,user requested 2026-05-21 before result-producing prospective run
user_greek_term_037_g,θυσία,user_supplied_greek_terms,greek,θυσία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_038_g,ἀμνός,user_supplied_greek_terms,greek,ἀμνός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_039_g,πρόβατον,user_supplied_greek_terms,greek,πρόβατον,user requested 2026-05-21 before result-producing prospective run
user_greek_term_040_g,ποιμήν,user_supplied_greek_terms,greek,ποιμήν,user requested 2026-05-21 before result-producing prospective run
user_greek_term_041_g,δοῦλος,user_supplied_greek_terms,greek,δοῦλος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_042_g,υἱός,user_supplied_greek_terms,greek,υἱός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_043_g,πατήρ,user_supplied_greek_terms,greek,πατήρ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_044_g,ἀδελφός,user_supplied_greek_terms,greek,ἀδελφός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_045_g,γυνή,user_supplied_greek_terms,greek,γυνή,user requested 2026-05-21 before result-producing prospective run
user_greek_term_046_g,ἄνθρωπος,user_supplied_greek_terms,greek,ἄνθρωπος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_047_g,καρδία,user_supplied_greek_terms,greek,καρδία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_048_g,νοῦς,user_supplied_greek_terms,greek,νοῦς,user requested 2026-05-21 before result-producing prospective run
user_greek_term_049_g,στόμα,user_supplied_greek_terms,greek,στόμα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_050_g,χείρ,user_supplied_greek_terms,greek,χείρ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_051_g,πρόσωπον,user_supplied_greek_terms,greek,πρόσωπον,user requested 2026-05-21 before result-producing prospective run
user_greek_term_052_g,ὄνομα,user_supplied_greek_terms,greek,ὄνομα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_053_g,ἅγιος,user_supplied_greek_terms,greek,ἅγιος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_054_g,καθαρός,user_supplied_greek_terms,greek,καθαρός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_055_g,ἀκάθαρτος,user_supplied_greek_terms,greek,ἀκάθαρτος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_056_g,πονηρός,user_supplied_greek_terms,greek,πονηρός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_057_g,ἀγαθός,user_supplied_greek_terms,greek,ἀγαθός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_058_g,θάνατος,user_supplied_greek_terms,greek,θάνατος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_059_g,ᾅδης,user_supplied_greek_terms,greek,ᾅδης,user requested 2026-05-21 before result-producing prospective run
user_greek_term_060_g,πῦρ,user_supplied_greek_terms,greek,πῦρ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_061_g,ὕδωρ,user_supplied_greek_terms,greek,ὕδωρ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_062_g,ἄρτος,user_supplied_greek_terms,greek,ἄρτος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_063_g,οἶνος,user_supplied_greek_terms,greek,οἶνος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_064_g,ἔλαιον,user_supplied_greek_terms,greek,ἔλαιον,user requested 2026-05-21 before result-producing prospective run
user_greek_term_065_g,κρίνω,user_supplied_greek_terms,greek,κρίνω,user requested 2026-05-21 before result-producing prospective run
user_greek_term_066_g,ὀργή,user_supplied_greek_terms,greek,ὀργή,user requested 2026-05-21 before result-producing prospective run
user_greek_term_067_g,φόβος,user_supplied_greek_terms,greek,φόβος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_068_g,χαρά,user_supplied_greek_terms,greek,χαρά,user requested 2026-05-21 before result-producing prospective run
user_greek_term_069_g,προσευχή,user_supplied_greek_terms,greek,προσευχή,user requested 2026-05-21 before result-producing prospective run
user_greek_term_070_g,προσκυνέω,user_supplied_greek_terms,greek,προσκυνέω,user requested 2026-05-21 before result-producing prospective run
user_greek_term_071_g,αἰνέω,user_supplied_greek_terms,greek,αἰνέω,user requested 2026-05-21 before result-producing prospective run
user_greek_term_072_g,εὐλογία,user_supplied_greek_terms,greek,εὐλογία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_073_g,κατάρα,user_supplied_greek_terms,greek,κατάρα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_074_g,ἐντολή,user_supplied_greek_terms,greek,ἐντολή,user requested 2026-05-21 before result-producing prospective run
user_greek_term_075_g,διδαχή,user_supplied_greek_terms,greek,διδαχή,user requested 2026-05-21 before result-producing prospective run
user_greek_term_076_g,μαθητής,user_supplied_greek_terms,greek,μαθητής,user requested 2026-05-21 before result-producing prospective run
user_greek_term_077_g,προφήτης,user_supplied_greek_terms,greek,προφήτης,user requested 2026-05-21 before result-producing prospective run
user_greek_term_078_g,ἀπόστολος,user_supplied_greek_terms,greek,ἀπόστολος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_079_g,πρεσβύτερος,user_supplied_greek_terms,greek,πρεσβύτερος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_080_g,μυστήριον,user_supplied_greek_terms,greek,μυστήριον,user requested 2026-05-21 before result-producing prospective run
user_greek_term_081_g,δύναμις,user_supplied_greek_terms,greek,δύναμις,user requested 2026-05-21 before result-producing prospective run
user_greek_term_082_g,ἐξουσία,user_supplied_greek_terms,greek,ἐξουσία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_083_g,σημεῖον,user_supplied_greek_terms,greek,σημεῖον,user requested 2026-05-21 before result-producing prospective run
user_greek_term_084_g,ἔργον,user_supplied_greek_terms,greek,ἔργον,user requested 2026-05-21 before result-producing prospective run
user_greek_term_085_g,κόσμος,user_supplied_greek_terms,greek,κόσμος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_086_g,οὐρανός,user_supplied_greek_terms,greek,οὐρανός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_087_g,γῆ,user_supplied_greek_terms,greek,γῆ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_088_g,θάλασσα,user_supplied_greek_terms,greek,θάλασσα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_089_g,ὄρος,user_supplied_greek_terms,greek,ὄρος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_090_g,ἔρημος,user_supplied_greek_terms,greek,ἔρημος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_091_g,πόλις,user_supplied_greek_terms,greek,πόλις,user requested 2026-05-21 before result-producing prospective run
user_greek_term_092_g,Ἰερουσαλήμ,user_supplied_greek_terms,greek,Ἰερουσαλήμ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_093_g,Ἰσραήλ,user_supplied_greek_terms,greek,Ἰσραήλ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_094_g,Ἰούδα,user_supplied_greek_terms,greek,Ἰούδα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_095_g,Σιών,user_supplied_greek_terms,greek,Σιών,user requested 2026-05-21 before result-producing prospective run
user_greek_term_096_g,Αἴγυπτος,user_supplied_greek_terms,greek,Αἴγυπτος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_097_g,Βαβυλών,user_supplied_greek_terms,greek,Βαβυλών,user requested 2026-05-21 before result-producing prospective run
user_greek_term_099_g,Μωυσῆς,user_supplied_greek_terms,greek,Μωυσῆς,user requested 2026-05-21 before result-producing prospective run
user_greek_term_101_g,σπέρμα,user_supplied_greek_terms,greek,σπέρμα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_102_g,ἐπαγγελία,user_supplied_greek_terms,greek,ἐπαγγελία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_103_g,κληρονομία,user_supplied_greek_terms,greek,κληρονομία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_104_g,ἀρχή,user_supplied_greek_terms,greek,ἀρχή,user requested 2026-05-21 before result-producing prospective run
user_greek_term_105_g,ἡμέρα,user_supplied_greek_terms,greek,ἡμέρα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_106_g,νύξ,user_supplied_greek_terms,greek,νύξ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_107_g,πρωΐ,user_supplied_greek_terms,greek,πρωΐ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_108_g,ἑσπέρα,user_supplied_greek_terms,greek,ἑσπέρα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_109_g,σάββατον,user_supplied_greek_terms,greek,σάββατον,user requested 2026-05-21 before result-producing prospective run
user_greek_term_110_g,πάσχα,user_supplied_greek_terms,greek,πάσχα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_111_g,ἑορτή,user_supplied_greek_terms,greek,ἑορτή,user requested 2026-05-21 before result-producing prospective run
user_greek_term_112_g,νηστεία,user_supplied_greek_terms,greek,νηστεία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_113_g,βάπτισμα,user_supplied_greek_terms,greek,βάπτισμα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_114_g,ἄφεσις,user_supplied_greek_terms,greek,ἄφεσις,user requested 2026-05-21 before result-producing prospective run
user_greek_term_115_g,λύτρωσις,user_supplied_greek_terms,greek,λύτρωσις,user requested 2026-05-21 before result-producing prospective run
user_greek_term_116_g,ἱλαστήριον,user_supplied_greek_terms,greek,ἱλαστήριον,user requested 2026-05-21 before result-producing prospective run
user_greek_term_117_g,σταυρός,user_supplied_greek_terms,greek,σταυρός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_118_g,στέφανος,user_supplied_greek_terms,greek,στέφανος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_119_g,θρόνος,user_supplied_greek_terms,greek,θρόνος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_120_g,βῆμα,user_supplied_greek_terms,greek,βῆμα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_121_g,παραβολή,user_supplied_greek_terms,greek,παραβολή,user requested 2026-05-21 before result-producing prospective run
user_greek_term_122_g,θεραπεία,user_supplied_greek_terms,greek,θεραπεία,user requested 2026-05-21 before result-producing prospective run
user_greek_term_123_g,νόσος,user_supplied_greek_terms,greek,νόσος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_124_g,τυφλός,user_supplied_greek_terms,greek,τυφλός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_125_g,πτωχός,user_supplied_greek_terms,greek,πτωχός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_126_g,πλούσιος,user_supplied_greek_terms,greek,πλούσιος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_127_g,χήρα,user_supplied_greek_terms,greek,χήρα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_128_g,ὀρφανός,user_supplied_greek_terms,greek,ὀρφανός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_129_g,ξένος,user_supplied_greek_terms,greek,ξένος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_130_g,ἐχθρός,user_supplied_greek_terms,greek,ἐχθρός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_131_g,φίλος,user_supplied_greek_terms,greek,φίλος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_132_g,νύμφη,user_supplied_greek_terms,greek,νύμφη,user requested 2026-05-21 before result-producing prospective run
user_greek_term_133_g,νυμφίος,user_supplied_greek_terms,greek,νυμφίος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_134_g,γάμος,user_supplied_greek_terms,greek,γάμος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_135_g,οἶκος,user_supplied_greek_terms,greek,οἶκος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_136_g,τέκνον,user_supplied_greek_terms,greek,τέκνον,user requested 2026-05-21 before result-producing prospective run
user_greek_term_137_g,μήτηρ,user_supplied_greek_terms,greek,μήτηρ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_138_g,θυγάτηρ,user_supplied_greek_terms,greek,θυγάτηρ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_139_g,παρθένος,user_supplied_greek_terms,greek,παρθένος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_140_g,γέννησις,user_supplied_greek_terms,greek,γέννησις,user requested 2026-05-21 before result-producing prospective run
user_greek_term_141_g,κτίσις,user_supplied_greek_terms,greek,κτίσις,user requested 2026-05-21 before result-producing prospective run
user_greek_term_142_g,καινός,user_supplied_greek_terms,greek,καινός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_143_g,παλαιός,user_supplied_greek_terms,greek,παλαιός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_144_g,ὁδός,user_supplied_greek_terms,greek,ὁδός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_145_g,πύλη,user_supplied_greek_terms,greek,πύλη,user requested 2026-05-21 before result-producing prospective run
user_greek_term_146_g,πέτρα,user_supplied_greek_terms,greek,πέτρα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_147_g,λίθος,user_supplied_greek_terms,greek,λίθος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_148_g,ξύλον,user_supplied_greek_terms,greek,ξύλον,user requested 2026-05-21 before result-producing prospective run
user_greek_term_149_g,καρπός,user_supplied_greek_terms,greek,καρπός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_150_g,ἄμπελος,user_supplied_greek_terms,greek,ἄμπελος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_151_g,θερισμός,user_supplied_greek_terms,greek,θερισμός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_152_g,ἀγρός,user_supplied_greek_terms,greek,ἀγρός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_153_g,μάχαιρα,user_supplied_greek_terms,greek,μάχαιρα,user requested 2026-05-21 before result-producing prospective run
user_greek_term_154_g,θυρεός,user_supplied_greek_terms,greek,θυρεός,user requested 2026-05-21 before result-producing prospective run
user_greek_term_155_g,σάλπιγξ,user_supplied_greek_terms,greek,σάλπιγξ,user requested 2026-05-21 before result-producing prospective run
user_greek_term_156_g,βίβλος,user_supplied_greek_terms,greek,βίβλος,user requested 2026-05-21 before result-producing prospective run
user_greek_term_157_g,σφραγίς,user_supplied_greek_terms,greek,σφραγίς,user requested 2026-05-21 before result-producing prospective run
