term_id,concept,category,language,term,notes
lithos_lc3,Length Control 5,pericope_length_control,greek,λμνξο,length-matched control for lithos_g
lithos_lc4,Length Control 5,pericope_length_control,greek,πρστυ,length-matched control for lithos_g
lithos_lc5,Length Control 5,pericope_length_control,greek,φχψωα,length-matched control for lithos_g
lithazo_lc1,Length Control 6,pericope_length_control,greek,αβγδεζ,length-matched control for lithazo_g
lithazo_lc2,Length Control 6,pericope_length_control,greek,ηθικλμ,length-matched control for lithazo_g
lithazo_lc3,Length Control 6,pericope_length_control,greek,νξοπρσ,length-matched control for lithazo_g
lithazo_lc4,Length Control 6,pericope_length_control,greek,τυφχψω,length-matched control for lithazo_g
lithazo_lc5,Length Control 6,pericope_length_control,greek,βγδεζη,length-matched control for lithazo_g
grapho_lc1,Length Control 5,pericope_length_control,greek,βγδεζ,length-matched control for grapho_g
grapho_lc2,Length Control 5,pericope_length_control,greek,ηθικλ,length-matched control for grapho_g
grapho_lc3,Length Control 5,pericope_length_control,greek,μνξοπ,length-matched control for grapho_g
grapho_lc4,Length Control 5,pericope_length_control,greek,ρστυφ,length-matched control for grapho_g
grapho_lc5,Length Control 5,pericope_length_control,greek,χψωαβ,length-matched control for grapho_g
daktylos_lc1,Length Control 8,pericope_length_control,greek,γδεζηθικ,length-matched control for daktylos_g
daktylos_lc2,Length Control 8,pericope_length_control,greek,λμνξοπρσ,length-matched control for daktylos_g
daktylos_lc3,Length Control 8,pericope_length_control,greek,τυφχψωαβ,length-matched control for daktylos_g
daktylos_lc4,Length Control 8,pericope_length_control,greek,γδεζηθικ,length-matched control for daktylos_g
daktylos_lc5,Length Control 8,pericope_length_control,greek,λμνξοπρσ,length-matched control for daktylos_g
ge_lc1,Length Control 2,pericope_length_control,greek,αβ,length-matched control for ge_g
ge_lc2,Length Control 2,pericope_length_control,greek,γδ,length-matched control for ge_g
ge_lc3,Length Control 2,pericope_length_control,greek,εζ,length-matched control for ge_g
ge_lc4,Length Control 2,pericope_length_control,greek,ηθ,length-matched control for ge_g
ge_lc5,Length Control 2,pericope_length_control,greek,ικ,length-matched control for ge_g
hamartia_lc1,Length Control 7,pericope_length_control,greek,ζηθικλμ,length-matched control for hamartia_g
hamartia_lc2,Length Control 7,pericope_length_control,greek,νξοπρστ,length-matched control for hamartia_g
hamartia_lc3,Length Control 7,pericope_length_control,greek,υφχψωαβ,length-matched control for hamartia_g
hamartia_lc4,Length Control 7,pericope_length_control,greek,γδεζηθι,length-matched control for hamartia_g
hamartia_lc5,Length Control 7,pericope_length_control,greek,κλμνξοπ,length-matched control for hamartia_g
anamartetos_lc1,Length Control 11,pericope_length_control,greek,αβγδεζηθικλ,length-matched control for anamartetos_g
anamartetos_lc2,Length Control 11,pericope_length_control,greek,μνξοπρστυφχ,length-matched control for anamartetos_g
anamartetos_lc3,Length Control 11,pericope_length_control,greek,ψωαβγδεζηθι,length-matched control for anamartetos_g
anamartetos_lc4,Length Control 11,pericope_length_control,greek,κλμνξοπρστυ,length-matched control for anamartetos_g
anamartetos_lc5,Length Control 11,pericope_length_control,greek,φχψωαβγδεζη,length-matched control for anamartetos_g
iesous_lc1,Length Control 6,pericope_length_control,greek,γδεζηθ,length-matched control for iesous_g
iesous_lc2,Length Control 6,pericope_length_control,greek,ικλμνξ,length-matched control for iesous_g
iesous_lc3,Length Control 6,pericope_length_control,greek,οπρστυ,length-matched control for iesous_g
iesous_lc4,Length Control 6,pericope_length_control,greek,φχψωαβ,length-matched control for iesous_g
iesous_lc5,Length Control 6,pericope_length_control,greek,γδεζηθ,length-matched control for iesous_g
gyne_lc1,Length Control 4,pericope_length_control,greek,αβγδ,length-matched control for gyne_g
gyne_lc2,Length Control 4,pericope_length_control,greek,εζηθ,length-matched control for gyne_g
gyne_lc3,Length Control 4,pericope_length_control,greek,ικλμ,length-matched control for gyne_g
gyne_lc4,Length Control 4,pericope_length_control,greek,νξοπ,length-matched control for gyne_g
gyne_lc5,Length Control 4,pericope_length_control,greek,ρστυ,length-matched control for gyne_g
